Timestamp,Sender,Sender ID,Message,Reactions
2025-03-09 11:52:18,chromowolf,475221433576849408,Call elf or UL,{}
2025-03-09 11:52:14,chromowolf,475221433576849408,Plz don’t. No game for me today,{}
2025-03-09 11:51:59,yassae1996,1050046010346450964,<:butlerboi:1189632384509939763>,{}
2025-03-09 11:51:57,yassae1996,1050046010346450964,"Enjoy it gonna wait u more time 
Dont worry",{}
2025-03-09 11:51:11,chromowolf,475221433576849408,,"{""\ud83d\udc4d"": 1}"
2025-03-09 11:50:35,yassae1996,1050046010346450964,Let's go,{}
2025-03-09 11:50:31,yassae1996,1050046010346450964,Join lobby 😁,{}
2025-03-09 11:50:23,yassae1996,1050046010346450964,<:smirkin:1190783809424207984>,{}
2025-03-09 11:50:10,yassae1996,1050046010346450964,I knew u finished ur dinner,{}
2025-03-09 11:49:57,yassae1996,1050046010346450964,Pere bud,{}
2025-03-09 11:49:17,yassae1996,1050046010346450964,I wanna see pere gala vs dan bal,{}
2025-03-09 11:46:08,snkdan,716266048055410770,easy,"{""\ud83e\udd23"": 3, ""\ud83d\udc4d"": 1}"
2025-03-09 11:45:36,chromowolf,475221433576849408,I wanna see Gala(H) vs Dan(A),{}
2025-03-09 11:41:34,yassae1996,1050046010346450964,<:butlerboi:1189632384509939763>,{}
2025-03-09 11:41:30,yassae1996,1050046010346450964,I knew u can play more games u just doing always skipp games,{}
2025-03-09 11:40:41,yassae1996,1050046010346450964,It's okay now,"{""\ud83e\udd23"": 2}"
2025-03-09 11:40:36,yassae1996,1050046010346450964,U side bal,{}
2025-03-09 11:40:27,yassae1996,1050046010346450964,Gala side dan,{}
2025-03-09 11:40:12,chromowolf,475221433576849408,You might as well Google it,{}
2025-03-09 11:40:07,snkdan,716266048055410770,"<@586492041978970112> u vs balrog, me v gala, 2v2 letsgo",{}
2025-03-09 11:40:03,chromowolf,475221433576849408,"Nah, I’m noob. Won’t call it a good game if there’s me. I’ll be smashed by Dan on 7min","{""\ud83d\udc4e"": 3}"
2025-03-09 11:39:46,yassae1996,1050046010346450964,And it's 6 afternoon in china i guess,{}
2025-03-09 11:38:56,yassae1996,1050046010346450964,<:doomer:1209649687595061258>,{}
2025-03-09 11:38:53,yassae1996,1050046010346450964,Common u skipp another good games,{}
2025-03-09 11:38:31,chromowolf,475221433576849408,Fr I don’t want more games today,{}
2025-03-09 11:38:09,yassae1996,1050046010346450964,<:hmmnice:1189392964200452166>,{}
2025-03-09 11:38:06,yassae1996,1050046010346450964,Alright finish eating then we talk serious,"{""\ud83e\udd23"": 1}"
2025-03-09 11:36:51,chromowolf,475221433576849408,Need to refuel,{}
2025-03-09 11:36:51,yassae1996,1050046010346450964,How much time,{}
2025-03-09 11:36:45,chromowolf,475221433576849408,Plus I’ve lost enough games today,{}
2025-03-09 11:36:35,chromowolf,475221433576849408,"Told you, eating now",{}
2025-03-09 11:36:25,yassae1996,1050046010346450964,<@475221433576849408> plz let's play 2v2 rn,{}
2025-03-09 11:34:56,yassae1996,1050046010346450964,Gala pere vs bal dan,"{""\ud83d\udd25"": 1}"
2025-03-09 11:34:49,yassae1996,1050046010346450964,<@475221433576849408> hop in 2v2,{}
2025-03-09 11:34:22,yassae1996,1050046010346450964,,{}
2025-03-09 11:34:13,yassae1996,1050046010346450964,Im ready 2v2 3v3,{}
2025-03-09 11:34:03,snkdan,716266048055410770,games?,{}
2025-03-09 11:33:56,snkdan,716266048055410770,https://tenor.com/view/fat-happy-asian-gif-8383652,"{""\ud83e\udd23"": 1}"
2025-03-09 11:33:41,yassae1996,1050046010346450964,Why,{}
2025-03-09 11:33:38,yassae1996,1050046010346450964,U always skipp good games,{}
2025-03-09 11:33:18,yassae1996,1050046010346450964,<:disgusted:1188584229941031053>,{}
2025-03-09 11:33:15,yassae1996,1050046010346450964,2 hours of eating,"{""\ud83e\udd23"": 1}"
2025-03-09 11:29:38,chromowolf,475221433576849408,eating now,"{""\ud83d\udc4e"": 1}"
2025-03-09 10:59:10,yassae1996,1050046010346450964,<:disgusted:1188584229941031053>,{}
2025-03-09 10:59:00,yassae1996,1050046010346450964,Perennie go do 1v1 or 2v2,{}
2025-03-09 10:58:46,yassae1996,1050046010346450964,Sup bois,{}
2025-03-09 10:08:28,chromowolf,475221433576849408,,"{""\ud83e\udd23"": 1}"
2025-03-09 09:57:02,chromowolf,475221433576849408,,{}
2025-03-09 09:53:45,chromowolf,475221433576849408,go and challenge auto-ed cnmb,"{""\ud83d\udc4d"": 1}"
2025-03-09 09:07:02,snkdan,716266048055410770,feeling like its 2020,"{""\ud83e\udd23"": 1}"
2025-03-09 08:00:51,snkdan,716266048055410770,U peed ur pants huh,"{""\ud83e\udd23"": 3, ""\ud83d\udc4d"": 1}"
2025-03-09 01:34:51,franksteino,1130461169505796096,Hmmm,{}
2025-03-09 01:34:46,franksteino,1130461169505796096,,"{""\ud83e\udd23"": 2}"
2025-03-09 01:33:12,alexcarlos17,967111035054084127,Rate me,{}
2025-03-09 01:33:06,alexcarlos17,967111035054084127,,"{""\ud83e\udd23"": 2, ""\u270b"": 2}"
2025-03-09 01:32:52,franksteino,1130461169505796096,Sup,{}
2025-03-09 01:32:45,franksteino,1130461169505796096,,"{""\ud83e\udd23"": 2}"
2025-03-09 01:32:29,alexcarlos17,967111035054084127,,"{""\ud83e\udd23"": 2}"
2025-03-09 01:31:00,franksteino,1130461169505796096,,"{""\ud83e\udd23"": 2}"
2025-03-08 23:59:03,silivister,1133492772393979944,go to sleep jo,{}
2025-03-08 23:45:50,jo_dune,803311870210998283,Hi,{}
2025-03-08 23:42:15,yassae1996,1050046010346450964,Hello 👋,{}
2025-03-08 23:16:51,vegeta11_00,1294008660615499879,Hello everyone,{}
2025-03-08 22:57:17,jo_dune,803311870210998283,,{}
2025-03-08 21:46:50,silivister,1133492772393979944,<@586492041978970112> thought u wanna ply pb,{}
2025-03-08 21:38:55,aarmaageedoon,358349439473025024,pls don't mix franky and team in 1 sentence,"{""\ud83e\udd23"": 4}"
2025-03-08 21:34:08,silivister,1133492772393979944,come <@1130461169505796096> team game,{}
2025-03-08 21:16:15,jo_dune,803311870210998283,,"{""\ud83e\udd23"": 2}"
2025-03-08 21:14:22,jo_dune,803311870210998283,dont tell bal,{}
2025-03-08 21:14:05,franksteino,1130461169505796096,My reaction,{}
2025-03-08 21:14:03,franksteino,1130461169505796096,,"{""\ud83d\ude02"": 5}"
2025-03-08 21:13:45,jo_dune,803311870210998283,https://tenor.com/view/nervous-dog-shy-wuba-gif-17729132519060511839,"{""\ud83e\udd23"": 4}"
2025-03-08 21:13:39,silivister,1133492772393979944,<:disgusted:1188584229941031053>,{}
2025-03-08 21:13:35,silivister,1133492772393979944,jo new account huh,{}
2025-03-08 21:13:00,vegeta11_00,1294008660615499879,https://tenor.com/view/nervous-dog-shy-wuba-gif-17729132519060511839,"{""\ud83e\udd23"": 4, ""\ud83d\ude02"": 4}"
2025-03-08 21:12:10,vegeta11_00,1294008660615499879,So i will,"{""\ud83d\udc4d"": 1}"
2025-03-08 21:11:55,vegeta11_00,1294008660615499879,I have been working but tomorrow is a day off.,{}
2025-03-08 21:11:53,silivister,1133492772393979944,<:rookiesmasher:1231790898170429532>,{}
2025-03-08 21:11:46,silivister,1133492772393979944,i bet he will be warior in dune,{}
2025-03-08 21:11:12,jo_dune,803311870210998283,just dont bro,{}
2025-03-08 21:10:54,silivister,1133492772393979944,anyway did u donwload dune bro,{}
2025-03-08 21:10:25,silivister,1133492772393979944,https://tenor.com/view/damage-thats-a-lot-of-damage-jon-tron-gif-13054497,"{""\ud83e\udd23"": 3, ""\ud83d\ude02"": 3}"
2025-03-08 21:10:22,jo_dune,803311870210998283,https://tenor.com/view/dammmmmmm-son-he-need-some-milk-gif-23611493,"{""\ud83e\udd23"": 3}"
2025-03-08 21:10:18,jo_dune,803311870210998283,sheeeee,{}
2025-03-08 21:09:54,vegeta11_00,1294008660615499879,A man can control himself.,"{""\ud83d\ude02"": 3}"
2025-03-08 21:09:14,silivister,1133492772393979944,i will be so strong when i  mad,{}
2025-03-08 21:08:38,vegeta11_00,1294008660615499879,Why?,{}
2025-03-08 21:08:30,jo_dune,803311870210998283,https://tenor.com/view/goku-vegeta-goku-dan%C3%A7a-vegeta-dan%C3%A7a-meme-gif-18438237035111800721,"{""\ud83e\udd23"": 4}"
2025-03-08 21:08:14,silivister,1133492772393979944,<:hmmnice:1189392964200452166>,{}
2025-03-08 21:08:09,silivister,1133492772393979944,bois here used to call me kakarot,{}
2025-03-08 21:07:53,silivister,1133492772393979944,hello,{}
2025-03-08 21:07:46,vegeta11_00,1294008660615499879,Hello,{}
2025-03-08 21:07:41,jo_dune,803311870210998283,yasterday,{}
2025-03-08 21:07:37,jo_dune,803311870210998283,https://tenor.com/view/mob-psycho100-bitch-please-strong-grab-anime-gif-12625056,"{""\ud83e\udd23"": 3}"
2025-03-08 21:06:26,silivister,1133492772393979944,anyway jo plying what i was plying in 2008 he will become me after like 15 years,"{""\ud83e\udd23"": 3}"
2025-03-08 21:05:24,silivister,1133492772393979944,<:victim:1224163961885163550>,"{""\ud83e\udd23"": 2}"
2025-03-08 21:05:00,franksteino,1130461169505796096,<:rookiesmasher:1231790898170429532>,{}
2025-03-08 21:04:56,franksteino,1130461169505796096,Sandy better,"{""\ud83e\udd23"": 2}"
2025-03-08 21:04:19,jo_dune,803311870210998283,https://tenor.com/view/samir-abdoun-%D8%B3%D9%85%D9%8A%D8%B1%D8%B9%D8%A8%D8%AF%D9%88%D9%86-sad-crying-gif-20659907,"{""\ud83e\udd23"": 3}"
2025-03-08 21:04:12,franksteino,1130461169505796096,Jo retard too it already,{}
2025-03-08 21:04:10,silivister,1133492772393979944,she is decent,"{""\ud83e\udd23"": 2}"
2025-03-08 21:04:08,silivister,1133492772393979944,i was plying with sarah too,{}
2025-03-08 21:03:37,silivister,1133492772393979944,2h to upload pic huh,"{""\ud83e\udd23"": 3}"
2025-03-08 21:03:33,franksteino,1130461169505796096,,"{""\ud83d\ude02"": 4, ""\ud83e\udd23"": 4}"
2025-03-08 21:03:18,franksteino,1130461169505796096,Me on right,{}
2025-03-08 21:03:14,franksteino,1130461169505796096,Nj and gala joining armies thinking they gonna win,{}
2025-03-08 21:02:13,jo_dune,803311870210998283,he tell me i like to play with black one,"{""\ud83e\udd23"": 4}"
2025-03-08 21:00:16,newname6072,891747129624776714,more?,{}
2025-03-08 21:00:09,seb4386,1007278943591739543,https://tenor.com/view/wtf-what-the-fuck-the-fuck-is-this-wth-gif-17571836,{}
2025-03-08 21:00:00,seb4386,1007278943591739543,"frank coming back for 1 game, still he winning gala and nj",{}
2025-03-08 20:59:21,franksteino,1130461169505796096,<:disgusted:1188584229941031053>,{}
2025-03-08 20:59:18,franksteino,1130461169505796096,U bois sus,"{""\ud83e\udd23"": 3}"
2025-03-08 20:59:14,jo_dune,803311870210998283,yeah,{}
2025-03-08 20:59:14,franksteino,1130461169505796096,He ll like it huh,{}
2025-03-08 20:59:10,silivister,1133492772393979944,your server ?,{}
2025-03-08 20:59:08,franksteino,1130461169505796096,Cum in 3 min huh,{}
2025-03-08 20:59:05,jo_dune,803311870210998283,i swear u will like this thing,{}
2025-03-08 20:58:58,newname6072,891747129624776714,Huh,{}
2025-03-08 20:58:55,jo_dune,803311870210998283,bro come for 3 min,{}
2025-03-08 20:58:52,silivister,1133492772393979944,vc,"{""\ud83e\udd23"": 2}"
2025-03-08 20:58:48,franksteino,1130461169505796096,<:concernedfroge:1188176965174317138>,{}
2025-03-08 20:58:43,franksteino,1130461169505796096,Where jo want u to go,{}
2025-03-08 20:58:33,silivister,1133492772393979944,<:smirkin:1190783809424207984>,{}
2025-03-08 20:58:29,silivister,1133492772393979944,send it to your lil bro walid,"{""\ud83e\udd23"": 2}"
2025-03-08 20:58:19,silivister,1133492772393979944,keep it hiden bud,{}
2025-03-08 20:58:10,jo_dune,803311870210998283,spicial gift,{}
2025-03-08 20:58:05,jo_dune,803311870210998283,fr silva u come or no,{}
2025-03-08 20:57:52,silivister,1133492772393979944,bro this leauge plying so gud when they get decent mate,"{""\ud83e\udd23"": 3}"
2025-03-08 20:57:30,franksteino,1130461169505796096,Finally huh,{}
2025-03-08 20:57:30,seb4386,1007278943591739543,"think retiring coming soon, so he pulling some good final games 🤣","{""\ud83e\udd23"": 4}"
2025-03-08 20:57:07,seb4386,1007278943591739543,manu started to have decent games lately,{}
2025-03-08 20:56:21,seb4386,1007278943591739543,silvy did good vs danny,"{""<:coffe:1189392972618403951>"": 1}"
2025-03-08 20:56:16,seb4386,1007278943591739543,na,{}
2025-03-08 20:56:13,franksteino,1130461169505796096,Rather sleep walla,"{""\ud83e\udd23"": 2}"
2025-03-08 20:56:03,silivister,1133492772393979944,me dz14 vs u nj,"{""\ud83e\udd23"": 2}"
2025-03-08 20:56:00,franksteino,1130461169505796096,U call silv gameplay music huh,"{""\ud83e\udd23"": 2}"
2025-03-08 20:55:58,silivister,1133492772393979944,come frank,{}
2025-03-08 20:55:42,seb4386,1007278943591739543,"yuh, only one, because I had music on","{""\ud83e\udd23"": 4, ""<:wheeze:1189633991985336320>"": 4}"
2025-03-08 20:55:38,franksteino,1130461169505796096,👀,"{""\ud83e\udd23"": 3}"
2025-03-08 20:55:31,franksteino,1130461169505796096,Did gala win any game today,{}
2025-03-08 20:54:54,silivister,1133492772393979944,😔,{}
2025-03-08 20:54:51,silivister,1133492772393979944,expected more from u,"{""\ud83e\udd23"": 2}"
2025-03-08 20:54:47,silivister,1133492772393979944,finaly u got it huh,"{""\ud83e\udd23"": 2}"
2025-03-08 20:54:35,franksteino,1130461169505796096,<:dascrazy:1197979088112079028>,{}
2025-03-08 20:54:31,franksteino,1130461169505796096,This where u got ur name huh,{}
2025-03-08 20:54:20,franksteino,1130461169505796096,Yh nig,{}
2025-03-08 20:52:30,manuel3542,593038760124350484,<:smirkin:1190783809424207984>,{}
2025-03-08 20:52:07,jo_dune,803311870210998283,come vc silva i have gift,{}
2025-03-08 20:51:16,jo_dune,803311870210998283,Sup Virtua Fighter 2,"{""\ud83d\udd25"": 3}"
2025-03-08 20:50:44,jo_dune,803311870210998283,https://tenor.com/view/godfather-gif-27121912,"{""\ud83e\udd23"": 3}"
2025-03-08 20:50:30,silivister,1133492772393979944,who playin bois <@803311870210998283> <@716266048055410770> <@891747129624776714>,"{""\ud83e\udd23"": 3}"
2025-03-08 20:49:31,silivister,1133492772393979944,these bois from vf2 game,"{""\ud83e\udd23"": 2}"
2025-03-08 20:43:35,franksteino,1130461169505796096,https://tenor.com/view/lion-rafale-virtua-fighter-kids-intro-praying-mantis-torouken-gif-23799052,"{""\ud83e\udd23"": 2}"
2025-03-08 20:43:23,franksteino,1130461169505796096,Sup bois,{}
2025-03-08 19:21:52,newname6072,891747129624776714,1v4 heheheuhuheue,{}
2025-03-08 19:21:43,newname6072,891747129624776714,kipp online,{}
2025-03-08 19:21:25,alexcarlos17,967111035054084127,Gogogoo,{}
2025-03-08 19:21:22,alexcarlos17,967111035054084127,Manuel dz14 va newname jo,{}
2025-03-08 19:20:53,jo_dune,803311870210998283,Enough i hate myself and my life,"{""\ud83d\udc80"": 3}"
2025-03-08 19:20:41,jo_dune,803311870210998283,Not fine until acne go,"{""\ud83e\udd23"": 2}"
2025-03-08 19:20:25,newname6072,891747129624776714,sup poopy,{}
2025-03-08 19:20:17,jo_dune,803311870210998283,Was working and fasting all the day,"{""\ud83e\udd23"": 2}"
2025-03-08 19:20:00,newname6072,891747129624776714,hah jo is back,"{""\ud83e\udd23"": 3}"
2025-03-08 19:16:39,jo_dune,803311870210998283,Guys,"{""\ud83e\udd23"": 2}"
2025-03-08 19:16:37,jo_dune,803311870210998283,Hello,"{""\ud83e\udd23"": 2}"
2025-03-08 18:49:46,alexcarlos17,967111035054084127,<:hmmnice:1189392964200452166>,{}
2025-03-08 18:49:41,alexcarlos17,967111035054084127,Later,{}
2025-03-08 18:48:42,kipp17,586492041978970112,Who playin,{}
2025-03-08 17:14:45,silivister,1133492772393979944,hop in <@475221433576849408> intersting game,"{""\ud83e\udd23"": 3, ""\u2753"": 1}"
2025-03-08 17:01:05,Cave of Ridges,1218890525806039071,**Dan** has started a live stream in <#1018000137672478871>! <:D2K_Worm:1189389809878323380>,{}
2025-03-08 16:36:45,newname6072,891747129624776714,<:doomer:1209649687595061258>,{}
2025-03-08 16:36:42,franksteino,1130461169505796096,<:smirkin:1190783809424207984>,{}
2025-03-08 16:36:38,franksteino,1130461169505796096,Chill belug,{}
2025-03-08 16:36:29,newname6072,891747129624776714,Lagger,{}
2025-03-08 16:36:23,newname6072,891747129624776714,💀,{}
2025-03-08 16:36:18,franksteino,1130461169505796096,Go,"{""\ud83e\udd23"": 2}"
2025-03-08 16:36:17,franksteino,1130461169505796096,<@160889009143283712>,{}
2025-03-08 16:35:45,newname6072,891747129624776714,Start huh,{}
2025-03-08 16:35:12,franksteino,1130461169505796096,Go,"{""\ud83e\udd23"": 3}"
2025-03-08 16:35:11,franksteino,1130461169505796096,<@160889009143283712>,{}
2025-03-08 16:34:31,aarmaageedoon,358349439473025024,<@803311870210998283>  jo,"{""\ud83e\udd23"": 5}"
2025-03-08 16:33:09,franksteino,1130461169505796096,Wake,{}
2025-03-08 16:33:02,franksteino,1130461169505796096,<@160889009143283712>,{}
2025-03-08 16:31:45,newname6072,891747129624776714,Bruh niger,"{""\ud83e\udd23"": 3}"
2025-03-08 16:31:14,franksteino,1130461169505796096,,{}
2025-03-08 16:29:42,newname6072,891747129624776714,Join nig,"{""\ud83e\udd23"": 3}"
2025-03-08 16:29:41,franksteino,1130461169505796096,Ty bud,{}
2025-03-08 16:29:25,newname6072,891747129624776714,Join,"{""<:gigachad:1188179238856163379>"": 2}"
2025-03-08 16:29:20,franksteino,1130461169505796096,<:disgusted:1188584229941031053>,{}
2025-03-08 16:29:13,newname6072,891747129624776714,Hhhh,{}
2025-03-08 16:29:12,franksteino,1130461169505796096,Can play one game,{}
2025-03-08 16:29:06,franksteino,1130461169505796096,Get out nig,{}
2025-03-08 16:29:04,franksteino,1130461169505796096,<@891747129624776714>,{}
2025-03-08 16:28:43,franksteino,1130461169505796096,Give me worst two,{}
2025-03-08 16:28:40,franksteino,1130461169505796096,Jk,{}
2025-03-08 16:27:33,franksteino,1130461169505796096,Can only produce and camp,{}
2025-03-08 16:27:23,deekai,160889009143283712,whats new,{}
2025-03-08 16:27:20,franksteino,1130461169505796096,Not even old one,{}
2025-03-08 16:27:16,franksteino,1130461169505796096,Got shitty mouse tho,{}
2025-03-08 16:26:52,franksteino,1130461169505796096,https://tenor.com/view/cat-driving-serious-cat-driving-focus-driving-gif-16464288,{}
2025-03-08 16:26:42,deekai,160889009143283712,but no noobs like franky,{}
2025-03-08 16:26:28,deekai,160889009143283712,+1,{}
2025-03-08 16:25:46,franksteino,1130461169505796096,Me dan gala ?,{}
2025-03-08 16:25:43,newname6072,891747129624776714,Franky go,{}
2025-03-08 16:25:32,franksteino,1130461169505796096,What teams,{}
2025-03-08 16:24:55,nj2155,610175266047787309,https://tenor.com/view/enojado-gif-6930705070173779193,"{""\ud83e\udd23"": 5}"
2025-03-08 16:24:47,snkdan,716266048055410770,1+ noob like nj to balance,"{""\ud83e\udd23"": 7}"
2025-03-08 16:24:40,snkdan,716266048055410770,,{}
2025-03-08 15:43:17,deekai,160889009143283712,+ 1,{}
2025-03-08 15:41:27,newname6072,891747129624776714,nah,"{""<:hmmnice:1189392964200452166>"": 1}"
2025-03-08 15:41:16,silivister,1133492772393979944,more bois,{}
2025-03-08 15:41:09,silivister,1133492772393979944,,{}
2025-03-08 15:34:38,seb4386,1007278943591739543,https://tenor.com/view/silly-silly-faces-black-man-black-guy-smiling-gif-16361964,"{""\ud83e\udd23"": 3}"
2025-03-08 15:34:36,seb4386,1007278943591739543,"me giving two advices to NJ

Perennie:",{}
2025-03-08 15:18:42,seb4386,1007278943591739543,now its all balanced,{}
2025-03-08 15:18:33,seb4386,1007278943591739543,lmao,{}
2025-03-08 15:18:32,seb4386,1007278943591739543,i gave them advices in the last 2v2 vs you and dan,"{""\ud83e\udd23"": 5}"
2025-03-08 15:18:19,nj2155,610175266047787309,I don't even read shit that's talked in chat,"{""\ud83d\udc4d"": 1}"
2025-03-08 15:18:07,yassae1996,1050046010346450964,bru plying with dan and u gave him advices,{}
2025-03-08 15:18:06,nj2155,610175266047787309,bros debating over shit seb talked via chat,"{""\ud83e\udd23"": 3}"
2025-03-08 15:17:50,Cave of Ridges,1218890525806039071,**Dan** has started a live stream in <#1018000137672478871>! <:D2K_Worm:1189389809878323380>,"{""\ud83d\udc4d"": 1}"
2025-03-08 15:17:45,chromowolf,475221433576849408,OK whatever you talk then... plz don't do it next time,{}
2025-03-08 15:17:45,nj2155,610175266047787309,lol,{}
2025-03-08 15:17:43,yassae1996,1050046010346450964,bring them,{}
2025-03-08 15:17:40,yassae1996,1050046010346450964,he wwas going to die before,{}
2025-03-08 15:17:35,yassae1996,1050046010346450964,no,{}
2025-03-08 15:17:25,seb4386,1007278943591739543,he was going to do it anyways,{}
2025-03-08 15:17:20,silivister,1133492772393979944,sit u,{}
2025-03-08 15:17:16,chromowolf,475221433576849408,it did matter,{}
2025-03-08 15:17:14,seb4386,1007278943591739543,🤣,{}
2025-03-08 15:17:11,seb4386,1007278943591739543,like it mattered,{}
2025-03-08 15:16:55,chromowolf,475221433576849408,don't like it tbh,"{""\ud83d\udc4d"": 2}"
2025-03-08 15:16:52,chromowolf,475221433576849408,yes that's dirty move of Seb,{}
2025-03-08 15:09:33,seb4386,1007278943591739543,he played handicapped,"{""<:disgusted:1188584229941031053>"": 1}"
2025-03-08 15:09:30,seb4386,1007278943591739543,dan didnt had stats,{}
2025-03-08 15:09:27,silivister,1133492772393979944,come kipp rat acting cocky,{}
2025-03-08 15:09:25,seb4386,1007278943591739543,with nj bud,{}
2025-03-08 15:09:12,silivister,1133492772393979944,and seb giving him advices,"{""\ud83e\udd23"": 1}"
2025-03-08 15:09:06,silivister,1133492772393979944,bro plying with dan,{}
2025-03-08 15:09:06,kipp17,586492041978970112,Sup bois,"{""\ud83e\udd23"": 5}"
2025-03-08 15:07:51,yassae1996,1050046010346450964,he cant,{}
2025-03-08 15:07:32,seb4386,1007278943591739543,I stopped the professional thing since I joined this server,"{""\ud83e\udd23"": 2}"
2025-03-08 15:07:20,seb4386,1007278943591739543,damn,{}
2025-03-08 14:56:46,deekai,160889009143283712,Any games?,{}
2025-03-08 14:54:22,franksteino,1130461169505796096,Like u been for past 4 years huh,"{""\ud83e\udd23"": 3}"
2025-03-08 14:49:23,chromowolf,475221433576849408,Be a professional spec plz,"{""\ud83e\udd23"": 3}"
2025-03-08 14:49:17,chromowolf,475221433576849408,Shut up Seb <@1007278943591739543>,{}
2025-03-08 14:26:25,Cave of Ridges,1218890525806039071,**Seb** has started a live stream in <#1018000137672478871>! <:D2K_Worm:1189389809878323380>,"{""\ud83d\udd25"": 1}"
2025-03-08 14:21:25,Cave of Ridges,1218890525806039071,,{}
2025-03-08 14:21:25,abdo.dz14,1327621427859292180,!install,{}
2025-03-08 14:21:09,Cave of Ridges,1218890525806039071,,{}
2025-03-08 14:21:09,abdo.dz14,1327621427859292180,!help,{}
2025-03-08 14:21:04,abdo.dz14,1327621427859292180,i need help,{}
2025-03-08 14:20:43,newname6072,891747129624776714,wut,{}
2025-03-08 14:20:31,abdo.dz14,1327621427859292180,!helps,"{""\ud83e\udd23"": 3}"
2025-03-08 13:41:03,chromowolf,475221433576849408,,{}
2025-03-08 13:37:46,yassae1996,1050046010346450964,stop crying bois and practice more,{}
2025-03-08 13:37:43,nj2155,610175266047787309,let the harv push clown show begin,"{""\ud83e\udd23"": 2}"
2025-03-08 13:36:36,nj2155,610175266047787309,and this alone says a lot,"{""\ud83e\udd23"": 2}"
2025-03-08 13:36:27,nj2155,610175266047787309,even manuel ditched atr,{}
2025-03-08 13:36:11,nj2155,610175266047787309,"shitty map, shitty house",{}
2025-03-08 13:35:07,nj2155,610175266047787309,gimme a sec,{}
2025-03-08 13:35:04,nj2155,610175266047787309,yeah yeah,{}
2025-03-08 13:34:49,yassae1996,1050046010346450964,stop crying,{}
2025-03-08 13:34:41,nj2155,610175266047787309,that's annoying af,{}
2025-03-08 13:34:35,yassae1996,1050046010346450964,ok come,{}
2025-03-08 13:34:26,nj2155,610175266047787309,stop the dm terror,"{""\ud83e\udd23"": 1, ""\ud83d\ude02"": 1}"
2025-03-08 13:34:20,nj2155,610175266047787309,chill balrog,{}
2025-03-08 13:33:58,yassae1996,1050046010346450964,<@588758040992284685>,{}
2025-03-08 13:33:36,yassae1996,1050046010346450964,<@610175266047787309> come,{}
2025-03-08 13:33:33,yassae1996,1050046010346450964,,{}
2025-03-08 13:33:01,alexcarlos17,967111035054084127,Wdym,{}
2025-03-08 13:32:46,elf10191,1051341529484116058,only a few,{}
2025-03-08 13:32:39,yassae1996,1050046010346450964,NJ Manuel vs Me newname,{}
2025-03-08 13:32:35,elf10191,1051341529484116058,there is no more dune player to rate this map,{}
2025-03-08 13:32:32,yassae1996,1050046010346450964,2v2,{}
2025-03-08 13:32:27,yassae1996,1050046010346450964,v,{}
2025-03-08 13:32:26,yassae1996,1050046010346450964,NJ come,{}
2025-03-08 13:31:57,newname6072,891747129624776714,💯,"{""\ud83e\udd2b"": 2}"
2025-03-08 13:31:27,alexcarlos17,967111035054084127,Rate me bois,{}
2025-03-08 13:31:25,nj2155,610175266047787309,manuel and beluga you say,{}
2025-03-08 13:31:20,alexcarlos17,967111035054084127,,"{""\ud83e\udd23"": 3}"
2025-03-08 13:31:10,yassae1996,1050046010346450964,then we set it,{}
2025-03-08 13:31:07,yassae1996,1050046010346450964,just join,{}
2025-03-08 13:31:02,yassae1996,1050046010346450964,are ready,{}
2025-03-08 13:31:02,nj2155,610175266047787309,who vs who,{}
2025-03-08 13:30:59,newname6072,891747129624776714,hhh,{}
2025-03-08 13:30:59,yassae1996,1050046010346450964,elf manuel beluga,{}
2025-03-08 13:30:57,newname6072,891747129624776714,come,{}
2025-03-08 13:30:53,yassae1996,1050046010346450964,lets do team game now,{}
2025-03-08 13:30:44,nj2155,610175266047787309,call me for teams,{}
2025-03-08 13:30:37,nj2155,610175266047787309,not interested in 1v1 at the moment,{}
2025-03-08 13:30:21,yassae1996,1050046010346450964,<@311500558424997888> wake,{}
2025-03-08 13:30:01,yassae1996,1050046010346450964,go beat him,{}
2025-03-08 13:29:59,yassae1996,1050046010346450964,<@1051341529484116058> helkor is ur food now,"{""\ud83e\udd23"": 1}"
2025-03-08 13:29:30,yassae1996,1050046010346450964,lets re it then,{}
2025-03-08 13:29:26,elf10191,1051341529484116058,there was more discussion about this maps problems before,{}
2025-03-08 13:29:18,nj2155,610175266047787309,u beat a rusty old guy and your proud of it. Shame on you,"{""\ud83e\udd23"": 2}"
2025-03-08 13:28:51,alexcarlos17,967111035054084127,,"{""\ud83e\udd23"": 2}"
2025-03-08 13:28:40,yassae1996,1050046010346450964,i beat u with my atre so chill and train more,"{""\ud83e\udd23"": 4}"
2025-03-08 13:28:36,nj2155,610175266047787309,delete map 5.4.6 from cncnet map pool and let's go back to shao's erg,"{""\ud83e\udd23"": 2}"
2025-03-08 13:28:34,elf10191,1051341529484116058,it is imperative to focus this question,{}
2025-03-08 13:27:19,elf10191,1051341529484116058,and i can retire merrily,{}
2025-03-08 13:27:02,elf10191,1051341529484116058,delete atr and ordos,{}
2025-03-08 13:26:51,elf10191,1051341529484116058,just leave hark,{}
2025-03-08 13:26:43,yassae1996,1050046010346450964,ordos no one plys with it,{}
2025-03-08 13:26:33,elf10191,1051341529484116058,also ordos,{}
2025-03-08 13:26:18,elf10191,1051341529484116058,just hark,{}
